ID_station;station_name;month;value;type
17012;Mairie du 17ème;Février;2148;arrival
17013;Legendre - Dulong;Février;1815;arrival
17015;Place de Lévis;Février;2082;arrival
17016;Brochant - Square des Batignolles;Février;1754;arrival
17017;Gare de Pont-Cardinet;Février;2424;arrival
17018;Parc Monceau;Février;1482;arrival
17019;Phalsbourg - Villiers;Février;1657;arrival
17020;Jouffroy d'Abbans - Malesherbes;Février;2251;arrival
17021;Jouffroy d'Abbans - Villiers;Février;1145;arrival
17022;Pereire - Place de Wagram;Février;1177;arrival
17023;Porte d'Asnières;Février;2498;arrival
17024;Villiers - Batignolles;Février;3351;arrival
17025;Chazelles - Courcelles;Février;1769;arrival
17026;Jouffroy d'Abbans - Wagram;Février;2039;arrival
17027;Place du Maréchal Juin - Péreire;Février;2086;arrival
17028;Reims - Raymond Pitet;Février;545;arrival
17029;Pierre Demours - Laugier;Février;1781;arrival
17030;Pereire - Rennequin;Février;1147;arrival
17031;Place de la Porte de Champerret;Février;1363;arrival
17032;Jean Oestreicher - Porte de Champerret;Février;170;arrival
17033;Carnot - Général Lanrezac;Février;5;arrival
17036;Place Tristan Bernard;Février;1701;arrival
17037;Bayen - Pereire;Février;1360;arrival
17038;Grande Armée - Brunel;Février;1421;arrival
17039;Place Saint-Ferdinand;Février;878;arrival
17040;Pereire - Ternes;Février;709;arrival
17041;Guersant - Gouvion-Saint-Cyr;Février;1439;arrival
17042;Porte Maillot - Pereire;Février;1294;arrival
17043;Belidor - Gouvion-Saint-Cyr;Février;394;arrival
17044;Porte de Saint-Ouen - Bessières;Février;2121;arrival
17045;Place des Ternes.;Février;2653;arrival
17046;Mac-Mahon - Brey;Février;2001;arrival
17047;Courcelles - Pierre Demours;Février;1111;arrival
17048;De Toqueville - Terrasse;Février;1577;arrival
17050;Batignolles - Abel Truchet;Février;1676;arrival
17102;Alfred Roll - Berthier;Février;1265;arrival
17104;Jardin Marguerite Long;Février;501;arrival
17105;Place Madeleine Daniélou;Février;718;arrival
17106;Berthier - Porte de Clichy;Février;;arrival
17107;Berthier - Place Stuart Merril;Février;995;arrival
17108;Bessières - Porte de Clichy;Février;1249;arrival
17110;Legendre - Nollet;Février;1887;arrival
17111;Lemercier - Cardinet;Février;1442;arrival
17116;Reims - Porte d'Asnières;Février;650;arrival
17117;Pereire - Saussure;Février;1218;arrival
17119;Toqueville - Cardinet;Février;1750;arrival
17121;Square des Epinettes;Février;1123;arrival
17122;Bridaine - Lamandé;Février;1152;arrival
17123;Mstislav Rostropovitch - Berthier;Février;563;arrival
17124;Porte de Saint-Ouen - Henri Huchard;Février;1889;arrival
17125;Marie-Georges Picquart - Pereire;Février;521;arrival
17126;Hélène et François Missoffe - Emile Borel;Février;;arrival
17127;Porte de Clichy - Place des Nations Unies;Février;;arrival
18001;Damrémont - Caulaincourt;Février;785;arrival
18003;Cimetière de Montmartre;Février;1482;arrival
18004;Place des Abbesses;Février;1559;arrival
18005;Tardieu - Chappe;Février;1040;arrival
18006;Square Louise Michel;Février;1188;arrival
18007;Goutte d'or - Barbès;Février;2660;arrival
18008;Square Léon;Février;1024;arrival
18009;Jean-François Lépine - Stephenson;Février;1370;arrival
18010;Riquet - Marx Dormoy;Février;5729;arrival
18011;Pajol - Place Herbert;Février;2430;arrival
18012;Stephenson - Doudeauville;Février;1896;arrival
18014;Léon - Doudeauville;Février;1728;arrival
18015;Custine - Ramey;Février;2341;arrival
18016;Francoeur - Caulaincourt;Février;1437;arrival
18017;Caulaincourt - Place Constantin Pecqueur;Février;1562;arrival
18018;Carpeaux - Place Jacques Froment;Février;1715;arrival
18019;Square Raymond Souplex;Février;2187;arrival
18020;Francoeur - Marcadet;Février;1703;arrival
18021;Marcadet - Ramey;Février;1683;arrival
18022;Marcadet - Barbès;Février;3171;arrival
18023;Ordener - Poissonniers;Février;2317;arrival
18024;Clignancourt - Ordener;Février;1725;arrival
18025;Mairie du 18ème;Février;2481;arrival
18026;Ruisseau - Ordener;Février;2112;arrival
18027;Damrémont - Ordener;Février;2004;arrival
18028;Championnet - Vauvenargues;Février;1999;arrival
18029;Emile Blemont - Poteau;Février;2804;arrival
18030;Joseph Dijon - Ornano;Février;1993;arrival
18031;Place Albert Kahn;Février;1979;arrival
18032;Porte de Clignancourt.;Février;2847;arrival
18033;Belliard - Damrémont;Février;1306;arrival
18034;Leibniz - Jean Dollfus;Février;786;arrival
18035;René Binet - Porte de Montmartre;Février;1646;arrival
18038;Rond-Point de la Chapelle;Février;2176;arrival
18039;Jardins d'Eole;Février;1773;arrival
18041;Rochechouart - Martyrs;Février;3382;arrival
18042;Place Pigalle;Février;2856;arrival
18043;Clichy - Place Blanche;Février;3682;arrival
18044;Clichy - Douai;Février;6800;arrival
18045;Pierre Ginier - Clichy;Février;2482;arrival
18046;Etienne Jodelle - Saint Ouen;Février;1553;arrival
18047;St-Ouen - Lamarck;Février;2687;arrival
18048;Porte de la Chapelle;Février;;arrival
18049;Porte d'Aubervilliers;Février;1421;arrival
18101;Championnet.;Février;1126;arrival
18107;Chartres - La Charbonnière;Février;501;arrival
18109;Pajol - Riquet;Février;2199;arrival
18110;Departement - Pajol;Février;1923;arrival
18111;Félix Ziem - Armand Gauthier;Février;1159;arrival
18112;Arthur Ranc - Hôpital Bichat;Février;797;arrival
18113;Lepic - Armée d'Orient;Février;461;arrival
18114;Véron - Lepic;Février;1408;arrival
18134;Ney - Porte de Clignancourt;Février;1048;arrival
18135;Ney - Porte de Montmartre;Février;914;arrival
18136;Poulet - Barbès;Février;3189;arrival
18137;Poissonniers - Nord;Février;1136;arrival
18138;Ney - Charles Hermite;Février;436;arrival
18139;Poissonniers - Championnet;Février;1618;arrival
18140;Porte de Clignancourt - Ney;Février;2859;arrival
18141;Clignancourt - Sofia;Février;2485;arrival
18142;Jessaint - Marx Dormoy;Février;1600;arrival
18201;Tristan Tzara -  Tchaïkovski;Février;504;arrival
18202;Diane Arbus;Février;;arrival
19001;Crimée - Ourcq;Février;2085;arrival
19002;Centquatre;Février;2800;arrival
19003;Quai de la Seine;Février;1783;arrival
19004;Quai de la Loire - Jean Jaurès;Février;3927;arrival
19005;Flandre - Riquet;Février;2306;arrival
19006;Mathis - Flandre;Février;3847;arrival
19007;Flandre - Ourcq;Février;2183;arrival
19008;Flandre - Alphonse Karr;Février;1743;arrival
19009;Cité des Sciences et de l'Industrie;Février;2295;arrival
19010;Emile Reynaud - Porte de la Villette;Février;2074;arrival
19012;Lally-Tollendal - Armand Carrel;Février;1186;arrival
19013;Laumière - Petit;Février;2670;arrival
19014;Lorraine - Jean Jaurès;Février;2485;arrival
19015;Thionville - Ourcq;Février;1821;arrival
19016;Hautpoul - Jean Jaurès;Février;1877;arrival
19018;Cité de la Musique;Février;;arrival
19019;Petit - Manin;Février;1742;arrival
19021;Mairie du 19ème;Février;1866;arrival
19022;Marché Secrétan;Février;3213;arrival
19023;Manin - Simon Bolivar;Février;1283;arrival
19024;Botzaris - Parc des Buttes Chaumont;Février;829;arrival
19025;Botzaris - Crimée;Février;1712;arrival
19026;Place de Rhin et Danube;Février;700;arrival
19027;Serrurier;Février;578;arrival
19029;Seine - Flandre;Février;837;arrival
19030;Melun - Jean Jaurès;Février;1635;arrival
19031;Manin - Crimée;Février;2511;arrival
19032;Villette - Belleville;Février;4541;arrival
19033;Cambrai - Benjamin Constant;Février;451;arrival
19036;Hôpital Robert Debré;Février;1063;arrival
19037;Belleville - Porte des Lilas;Février;768;arrival
19038;Lassus - Delouvain;Février;907;arrival
19039;Edouard Pailleron - Simon Bolivar;Février;980;arrival
19040;Belleville - Télégraphe;Février;1006;arrival
19041;Belleville - Pyrénées;Février;1539;arrival
19043;Delphine Seyrig - Général Leclerc;Février;1303;arrival
19044;Grands Moulins de Pantin;Février;626;arrival
19045;Macdonald - Césaria Evora;Février;;arrival
19046;Porte de Pantin.;Février;3475;arrival
19101;Square Simon Bolivar;Février;1328;arrival
19102;Rampal - Belleville;Février;1806;arrival
19103;Manin - Carrières d'Amérique;Février;803;arrival
19105;Ambroise Rendu - Porte Brunet;Février;558;arrival
19108;Gaston Tessier - Rosa Parks RER;Février;2223;arrival
19109;Tanger - Place du Maroc;Février;1901;arrival
19110;Square Claude Bernard;Février;2561;arrival
19111;Cesaria Evora - Rosa Parks;Février;;arrival
19113;Pré Saint-Gervais - Lilas;Février;1096;arrival
19114;Manin - Secrétan;Février;1587;arrival
19115;Porte de la Villette;Février;902;arrival
19117;Euryale Dehaynin - Loire;Février;1687;arrival
19118;Simon Bolivar - Henri Turot;Février;1050;arrival
19119;Edouard Pailleron - Bouret;Février;800;arrival
19120;Carducci - Place Hannah Arendt;Février;904;arrival
19121;Belleville -  Pré Saint-Gervais;Février;914;arrival
19123;Metz - Marne;Février;2009;arrival
19124;Alexander Fleming - Belvédère;Février;271;arrival
19125;Place de l'Édit de Nantes;Février;3620;arrival
19127;Aubervilliers - Curial;Février;1126;arrival
19128;Quai de l'Oise - Aisne;Février;1477;arrival
19129;Solitaires - Place des Fêtes;Février;697;arrival
19130;Place Paul Delouvrier;Février;886;arrival
19201;Petit - Georges Thill;Février;951;arrival
20001;Place de la Nation - Charonne;Février;2910;arrival
20002;Square de la rue Pixérécourt;Février;780;arrival
20003;Pyrénées - Cours de Vincennes;Février;2212;arrival
20004;Commandant l'Herminier - Gallieni;Février;441;arrival
20005;Reynaldo Hahn - Lagny;Février;814;arrival
20006;Pyrénées - Plaine;Février;1079;arrival
20007;Buzenval - Avron;Février;2500;arrival
20008;Pyrénées - Avron;Février;1838;arrival
20009;Docteurs Déjérine - Pte de Montreuil;Février;1258;arrival
2001;Greneta - Sebastopol;Février;3900;arrival
20010;Sorbier - Gasnier-Guy;Février;1105;arrival
20011;Pyrénées - Dagorno;Février;1191;arrival
20012;Buzenval - Vignoles;Février;1074;arrival
20013;Alexandre Dumas - Place de la Réunion;Février;1091;arrival
20014;Charonne - Alexandre Dumas;Février;2410;arrival
20015;Bagnolet - Orteaux;Février;2565;arrival
20016;Pyrénées - Maraîchers;Février;1526;arrival
20017;Saint-Blaise - Mouraud;Février;1163;arrival
20019;Place du Maquis du Vercors;Février;402;arrival
2002;Etienne Marcel - Montorgueil;Février;2913;arrival
20020;Pyrénées - Charles Renouvier;Février;860;arrival
20021;Indre - Prairies;Février;983;arrival
20022;Porte de Bagnolet;Février;935;arrival
20023;Pelleport - Belgrand;Février;1502;arrival
20024;Gambetta - Père Lachaise;Février;2815;arrival
20026;Gambetta - Hôpital Tenon;Février;2033;arrival
20027;Porte de Ménilmontant;Février;440;arrival
20029;Frères Flavien - Porte des Lilas;Février;308;arrival
2003;Saint-Denis - Réaumur;Février;3676;arrival
20030;Ménilmontant - Père Lachaise;Février;4389;arrival
20032;Square des Amandiers;Février;955;arrival
20033;Etienne Dolet - Place Maurice Chevalier;Février;1466;arrival
20034;Sorbier - Ménilmontant;Février;1802;arrival
20035;Pyrénées - Ménilmontant;Février;1052;arrival
20036;Ménilmontant - Pelleport;Février;905;arrival
20037;Gambetta - Saint Fargeau;Février;1070;arrival
20039;Belleville - Couronnes;Février;2433;arrival
2004;Square Pierre Lazareff;Février;4040;arrival
20040;Parc de Belleville - Julien Lacroix;Février;1178;arrival
20042;Pyrénées - Emmery;Février;1379;arrival
20043;Charonne - Avron;Février;2691;arrival
20044;Davout - Volga;Février;1553;arrival
20045;Louis Ganne - Davout;Février;746;arrival
20047;Cours de Vincennes - Davout;Février;2452;arrival
20048;Bagnolet - Place Saint-Blaise;Février;1317;arrival
2005;Montmartre - Etienne Marcel;Février;2422;arrival
2006;Place des Victoires;Février;1803;arrival
2008;Mairie du 2ème;Février;879;arrival
2009;Filles Saint-Thomas - Place de la Bourse;Février;2619;arrival
2010;Uzès - Montmartre;Février;1479;arrival
20103;Le Vau - Maurice Bertaux;Février;409;arrival
20104;Louis Lumière.;Février;464;arrival
20105;Benoît Frachon - République;Février;1365;arrival
20106;Mairie du 20ème;Février;;arrival
20108;Jardin de l'Hospice Debrousse;Février;809;arrival
20109;Haxo - Surmelin;Février;601;arrival
20110;Gambetta - Tourelles;Février;509;arrival
20111;Villiers de l'Isle Adam - Pyrénées;Février;1226;arrival
20112;Jourdain - Place des Grandes Rigoles;Février;1720;arrival
20113;Piat - Parc de Belleville;Février;1029;arrival
20115;Louis Lumière - Porte de Bagnolet;Février;663;arrival
20116;Haies - Réunion;Février;1146;arrival
20117;Saint-Fargeau - Mortier;Février;692;arrival
20118;Orteaux - Mouraud;Février;1206;arrival
20119;Square des Saint-Simoniens;Février;726;arrival
2012;Choiseul - Quatre Septembre;Février;1830;arrival
20120;Evariste Galois;Février;710;arrival
20121;Boyer - Ménilmontant;Février;872;arrival
20122;Vitruve - Davout;Février;1085;arrival
2013;Favart - Italiens;Février;1155;arrival
20131;Repos - Cimetière du Père Lachaise;Février;835;arrival
20132;Réunion - Avron;Février;981;arrival
20134;Lieutenant Chauré - Etienne Marey;Février;458;arrival
20136;Henri Chevreau - Couronnes;Février;1356;arrival
20137;Borrégo - Gambetta;Février;555;arrival
2014;Daunou - Louis le Grand;Février;1186;arrival
20140;Paganini - Davout;Février;1112;arrival
20142;Mûriers - Père Lachaise;Février;831;arrival
20143;Ramponeau - Belleville;Février;1924;arrival
2015;Louis le Grand - Italiens;Février;2212;arrival
2016;Aboukir - Alexandrie;Février;1787;arrival
2017;Caire - Dussoubs;Février;1946;arrival
2020;Danielle Casanova - Opéra;Février;1719;arrival
20201;Eugène Reisz - Davout;Février;1006;arrival
2021;Cléry - Montmartre;Février;2538;arrival
2022;Saint-Fiacre - Poissonière;Février;2092;arrival
2101;Bachaumont - Montmartre;Février;2668;arrival
2102;Saint-Marc - Feydeau;Février;1146;arrival
2108;Vivienne - Montmartre;Février;2411;arrival
2109;Réaumur - Montmartre;Février;1228;arrival
2110;Jeûneurs - Mulhouse;Février;2174;arrival
2111;Chabanais - Petits Champs;Février;1227;arrival
2112;Bibliothèque Nationale - Richelieu;Février;1050;arrival
3001;Beaumarchais - Saint-Gilles;Février;3183;arrival
3002;Saint-Gilles - Turenne;Février;2940;arrival
3003;Fille du Calvaire - Turenne;Février;4961;arrival
3004;Place de la République - Temple;Février;5029;arrival
3005;Sainte-Elisabeth - Turbigo;Février;3796;arrival
3006;Mairie du 3ème;Février;4648;arrival
3007;Archives - Pastourelle;Février;2755;arrival
3008;Perle - Vieille du Temple;Février;2940;arrival
3009;Temple - Haudriettes;Février;2290;arrival
3010;Beaubourg - Michel-le-Comte;Février;2026;arrival
3011;Turbigo - Réaumur;Février;4800;arrival
3012;Square Emile - Chautemps;Février;2980;arrival
3101;Porte Saint-Martin;Février;2962;arrival
3102;Bourg l'Abbé - Saint-Martin;Février;2895;arrival
4001;Arcole - Notre-Dame;Février;1507;arrival
4002;Marché aux fleurs;Février;1587;arrival
4003;Quai aux Fleurs - Pont Saint-Louis;Février;1833;arrival
4005;Quai des Célestins - Henri IV;Février;3167;arrival
4006;Bourdon - Pont Morland;Février;2311;arrival
4007;Place de la Bastille - Bourdon;Février;3336;arrival
4009;Village Saint-Paul;Février;1902;arrival
4010;Saint-Antoine Sévigné;Février;6221;arrival
4011;Hôtel de Ville - Pont-Marie;Février;2386;arrival
4012;Tiron - Rivoli;Février;3297;arrival
4013;Vieille du Temple - Francs Bourgeois;Février;4002;arrival
4014;Blancs-Manteaux - Archives;Février;4225;arrival
4015;Mairie du 4ème;Février;3970;arrival
4016;Lobau - Hôtel de Ville;Février;3041;arrival
4017;Place de l'Hôtel de Ville;Février;3446;arrival
4018;Saint-Bon - Rivoli;Février;1830;arrival
4019;Cloître Saint-Merri - Renard;Février;1733;arrival
4020;Place Edmond Michelet;Février;2541;arrival
4021;Centre Georges Pompidou;Février;4460;arrival
4101;Bastille - Beaumarchais;Février;3552;arrival
4103;Archives - Rivoli;Février;2537;arrival
4104;Sebastopol - Rambuteau;Février;1883;arrival
4107;Beaumarchais - Pas de la Mule;Février;1869;arrival
4108;Quai de Béthune - Pont de la Tournelle;Février;1681;arrival
4109;Mornay - Sully;Février;1102;arrival
4110;Neuve Saint-Pierre - Beautreillis;Février;2150;arrival
4111;Hôtel de Ville - Pont d'Arcole;Février;;arrival
5001;Harpe - Saint-Germain;Février;3817;arrival
5002;Sommerard - Saint-Jacques;Février;2111;arrival
5003;Le Goff - Gay-Lussac;Février;3376;arrival
5004;Saint-Jacques - Val de Grâce;Février;2838;arrival
5005;Gay Lussac - Saint-Jacques;Février;1603;arrival
5006;Saint-Jacques - Soufflot;Février;2572;arrival
5007;Ecoles - Carmes;Février;2666;arrival
5012;Estrapade - Ulm;Février;1803;arrival
5014;Jean Calvin - Tournefort;Février;1832;arrival
5015;Epée de Bois - Mouffetard;Février;1820;arrival
5016;Thouin - Cardinal Lemoine;Février;2054;arrival
5018;Mutualité;Février;2745;arrival
5019;Poissy - Saint-Germain;Février;1352;arrival
5020;Institut du Monde Arabe - Saint-Germain;Février;2831;arrival
5021;Jussieu - Fossés Saint-Bernard;Février;3687;arrival
5022;Boulangers - Cardinal Lemoine;Février;1807;arrival
5024;Place Monge;Février;2022;arrival
5026;Pascal - Claude Bernard;Février;4339;arrival
5027;Gobelins - Port-Royal;Février;3931;arrival
5028;Censier - Jardin des Plantes;Février;2273;arrival
5029;Georges Bernanos - Port Royal;Février;3364;arrival
5030;Sorbonne - Ecoles;Février;2072;arrival
5031;Lacépède - Linné;Février;2519;arrival
5032;Panthéon - Valette;Février;2352;arrival
5033;Saint-Séverin - Saint-Michel;Février;3392;arrival
